,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Other Current Liabilities,1599443000000.0,2728317000000.0,1435742000000.0,422927000000.0
Current Deferred Liabilities,1309641000000.0,1279723000000.0,1094232000000.0,535839000000.0
Current Deferred Revenue,38920000000.0,115526000000.0,33883000000.0,37941000000.0
Current Debt And Capital Lease Obligation,15550008000000.0,22198583000000.0,9206283000000.0,4923346000000.0
Current Capital Lease Obligation,342136000000.0,277019000000.0,288523000000.0,227483000000.0
Current Debt,5412027000000.0,13629262000000.0,5220455000000.0,3354610000000.0
Other Current Borrowings,5412027000000.0,13629262000000.0,5220455000000.0,3354610000000.0
Pensionand Other Post Retirement Benefit Plans Current,3059204000000.0,2753697000000.0,2296253000000.0,2022137000000.0
Current Provisions,1525067000000.0,1438761000000.0,1530275000000.0,1174265000000.0
Payables And Accrued Expenses,20521200000000.0,26383257000000.0,14685946000000.0,9203929000000.0
Current Accrued Expenses,70182000000.0,94375000000.0,59843000000.0,46844000000.0
Payables,20451018000000.0,26288882000000.0,14626103000000.0,9157085000000.0
Other Payable,1043978000000.0,1266951000000.0,1160753000000.0,662977000000.0
Dueto Related Parties Current,64766000000.0,67879000000.0,66598000000.0,72316000000.0
Dividends Payable,668383000000.0,392346000000.0,58668000000.0,223571000000.0
Total Tax Payable,4969072000000.0,9527029000000.0,2869824000000.0,1706312000000.0
Income Tax Payable,1746972000000.0,6617468000000.0,2016244000000.0,1273626000000.0
Accounts Payable,13704819000000.0,15034677000000.0,10470260000000.0,6491909000000.0
Total Assets,280141090000000.0,302792431000000.0,242426616000000.0,137694169000000.0
Total Non Current Assets,211525984000000.0,225515586000000.0,190730869000000.0,114859795000000.0
Other Non Current Assets,596945000000.0,455454000000.0,413850000000.0,408688000000.0
Defined Pension Benefit,981690000000.0,910209000000.0,691698000000.0,627034000000.0
Non Current Prepaid Assets,55178000000.0,87684000000.0,92815000000.0,54392000000.0
Non Current Deferred Assets,,13392480000000.0,9024858000000.0,7673912000000.0
Non Current Deferred Taxes Assets,,13392480000000.0,9024858000000.0,7673912000000.0
Duefrom Related Parties Non Current,143238000000.0,335000000.0,335000000.0,0.0
Non Current Accounts Receivable,40311145000000.0,45556255000000.0,24164990000000.0,1074428000000.0
Investments And Advances,8790479000000.0,11060344000000.0,9664770000000.0,4051636000000.0
Investmentin Financial Assets,371847000000.0,1563744000000.0,1307584000000.0,877008000000.0
Available For Sale Securities,371847000000.0,1563744000000.0,1307584000000.0,877008000000.0
Long Term Equity Investment,8418632000000.0,9496600000000.0,8357186000000.0,3174628000000.0
Investmentsin Joint Venturesat Cost,5875015000000.0,6803601000000.0,5749030000000.0,1383379000000.0
Investmentsin Associatesat Cost,2543617000000.0,2692999000000.0,2608156000000.0,1791249000000.0
Goodwill And Other Intangible Assets,19561476000000.0,23496719000000.0,20194840000000.0,2149322000000.0
Other Intangible Assets,14714809000000.0,18146605000000.0,15508516000000.0,555043000000.0
Goodwill,4846667000000.0,5350114000000.0,4686324000000.0,1594279000000.0
Net PPE,141229071000000.0,143948921000000.0,126483048000000.0,98820383000000.0
Accumulated Depreciation,-127494704000000.0,-122938454000000.0,-106528888000000.0,-93986985000000.0
Gross PPE,268723775000000.0,266887375000000.0,233011936000000.0,192807368000000.0
Leases,244789000000.0,244058000000.0,199070000000.0,93472000000.0
Construction In Progress,15519986000000.0,13462321000000.0,10566114000000.0,7514228000000.0
Other Properties,62370761000000.0,63728814000000.0,58619696000000.0,39968094000000.0
Machinery Furniture Equipment,55046447000000.0,62975649000000.0,57552048000000.0,51239256000000.0
Buildings And Improvements,16668026000000.0,15354065000000.0,9660227000000.0,8412469000000.0
Land And Improvements,4832650000000.0,5199069000000.0,4800297000000.0,4112826000000.0
Current Assets,68615106000000.0,77276845000000.0,51695747000000.0,22834374000000.0
Other Current Assets,879205000000.0,898147000000.0,664125000000.0,572201000000.0
Assets Held For Sale Current,24865000000.0,45755000000.0,64704000000.0,44032000000.0
Restricted Cash,2271927000000.0,2574442000000.0,527520000000.0,218158000000.0
Prepaid Assets,1342385000000.0,1373170000000.0,1141446000000.0,873677000000.0
Inventory,10202448000000.0,11880034000000.0,8398212000000.0,5053960000000.0
Finished Goods,4715047000000.0,5971109000000.0,3305965000000.0,1719426000000.0
Raw Materials,5487401000000.0,5908925000000.0,5092247000000.0,3334534000000.0
Receivables,41421721000000.0,46009391000000.0,24722684000000.0,8795387000000.0
Other Receivables,21784426000000.0,27514769000000.0,8896645000000.0,740217000000.0
Duefrom Related Parties Current,123058000000.0,110408000000.0,9355000000.0,105048000000.0
Taxes Receivable,8111079000000.0,6784392000000.0,6273802000000.0,3976295000000.0
Accounts Receivable,11403158000000.0,11599822000000.0,9542882000000.0,3973827000000.0
Cash Cash Equivalents And Short Term Investments,12472555000000.0,14495906000000.0,16177056000000.0,7276959000000.0
Other Short Term Investments,1860928000000.0,1162127000000.0,1627150000000.0,2194651000000.0
Cash And Cash Equivalents,10611627000000.0,13333779000000.0,14549906000000.0,5082308000000.0
Cash Equivalents,3084122000000.0,3847788000000.0,3467859000000.0,866606000000.0
Cash Financial,7527505000000.0,9485991000000.0,11082047000000.0,4215702000000.0
