Symbol,Annual Volatility,Sharpe Ratio,Max Drawdown
AIRT,0.9842813642104875,0.4420078112346174,-15.003446125090106
CYN,1.6833079799732176,-0.8682270086344942,-1.1259151193651735
DELL,0.39558319861738533,0.8460326020936729,-8.070718808737624
CSGP,0.4397608974158516,0.5680201786869499,-47.66153463555497
DAIO,0.7295285354346538,0.3233423665423794,-2.8354481346611053
ACDC,0.6456032344550491,-0.20479261478249447,-1.1328515519764157
BBCP,0.5971395954522545,0.25189333190211277,-1.091752509621962
AIV,0.3474826971512972,0.4615943273631006,-11.691653738687272
DH,0.64600056769177,-0.6936535416576101,-0.9623041201072188
CROX,0.6557477156046254,0.4803776509993762,-9.878519128870103
ANIP,0.7704731897318109,0.30981223156481125,-2.0799999995538365
CYCN,1.8009885137850803,0.2725794248393222,-1.6858073184977256
ASIX,0.4901151149232236,0.3430793281245952,-1.9666660423101214
CWT,0.27526325826570724,0.4281264064017907,-64.02887123016386
APLE,0.3427325898626649,0.2434340764379798,-0.9105363592647444
DCO,0.4776783140234792,0.3441077228683061,-15.000882507989525
CRDF,1.2124048508552963,0.2928487760764098,-1.1888765251194986
ALNT,0.7970422210702689,0.47177340283459157,-41.78252009899717
CPS,0.6219198725568693,0.2005332562432218,-4.480000056917713
BBAR,0.5811091596281354,0.3302909678559983,-2.2326375353653134
APDN,1.6867388717508645,0.25536253680812027,-1.2962951388888437
CRNT,0.6269209471250752,0.19569692986887297,-1.3716804409815253
ARDC,0.1548448651919342,0.44706890982658437,-0.6602750215247992
ATLCP,0.22070578942489502,0.39020468450269574,-0.32881186768949977
DGX,0.29793815599725526,0.6108099462151135,-17.94067526992987
DECAU,0.5902366220183153,0.38999145295491283,-0.7212787314626581
CRNX,0.665552004832798,0.41478233048792734,-1.1156221954778158
DCOMP,0.2547447761381179,0.13489824198352388,-0.4843600527761477
CREX,1.355190482568493,0.24989063950090837,-2.2089422610360154
CWST,0.5433883681052522,0.3641167733555147,-1.662499999458141
APTO,2.749430337375279,0.3183510894818479,-1.0356243386233916
AHR,0.2682952627301158,3.336564434058221,-0.20807794951466319
AGRI,1.400011326278487,-1.2970272650876549,-0.8767232142857148
BCPC,0.4932112668388419,0.5720633458071532,-275.8429180437656
DGLY,1.077786235622366,0.05947870052516384,-4.423574938960371
ALDX,0.8700791271869129,0.4197633342436573,-1.997015034889539
DDC,2.221756706224157,-0.6143468800352301,-1.0999999647838523
ATXG,33.11853252822306,0.3989195508763274,-11.310861690291043
BCO,0.3566128447410029,0.3716419514927979,-6.306444332203343
CRESY,0.4683991566228744,0.2330360163340222,-1.8275724900171584
CYTK,0.7037261325915755,0.2813334297208672,-0.9882134530574506
BBAI,1.7852590745816752,0.5512811090113139,-1.2417095279921102
ALLO,0.7195373602950071,-0.2796248615373965,-1.959343602068869
AWRE,0.6841235147182795,0.24138736020256568,-5.285128089728423
CRWD,0.5711889330291378,0.8361553958462687,-2.9375369838188194
APTV,0.3663381560663541,0.44558322738819445,-7.833420818579691
AOMR,0.4194294655978999,0.09632230238621298,-0.7399429558127801
DHT,0.47763099024446737,0.10748205616459594,-1.7838536909123188
ARWR,2.3775395319998514,0.709755442087609,-0.9995511312182672
AIOT,0.5963467359310786,0.2566999263976271,-2.9207720959048475
AZUL,0.7723161398037903,-0.02697470233225609,-1.9466726601662114
AZTA,0.5971807823691985,0.37872259439405986,-9.907638961778359
AKAN,1.4745730840836695,-1.2068362845160614,-1.0725113533092134
AVAL,0.33346626144257596,-0.1827648039743762,-0.7903053609715712
ACHC,0.7621724438967341,0.37232088473962643,-2.8055173000091504
BBUC,0.4556361477169416,-0.08578126298597744,-0.5319083751440892
